updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Zeller, Sid",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Wegner, Kenneth A.",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Tarkanian, Danny",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Schwartz, Dan",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Leeds, Robert X.",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Hill, Kiran",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Delarosa, Mike",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Cegavske, Barbara K.",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Anderson, Diana R.",,,,,Republican,White Pine,Precinct 99,ocd-division/country:us/state:nv/precinct:precinct_99,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Zeller, Sid",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,1,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Wegner, Kenneth A.",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,1,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Tarkanian, Danny",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,9,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Schwartz, Dan",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,1,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Leeds, Robert X.",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,2,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Hill, Kiran",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Delarosa, Mike",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Cegavske, Barbara K.",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,10,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Anderson, Diana R.",,,,,Republican,White Pine,Precinct 9,ocd-division/country:us/state:nv/precinct:precinct_9,2,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Zeller, Sid",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Wegner, Kenneth A.",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,12,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Tarkanian, Danny",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,19,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Schwartz, Dan",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,9,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Leeds, Robert X.",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Hill, Kiran",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Delarosa, Mike",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,0,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Cegavske, Barbara K.",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,3,,,,,2012
2015-10-09 18:07:43.266000,nv-2012-07-12-primary,2012-07-12 00:00:00,2012-07-12 00:00:00,primary,certified,False,U.S. Representative in Congress,District 4,"Anderson, Diana R.",,,,,Republican,White Pine,Precinct 8,ocd-division/country:us/state:nv/precinct:precinct_8,1,,,,,2012
