updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-03-21 20:52:15.256000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"AMODEI, MARK E.",,,,,REPUBLICAN,Carson City,ocd-division/country:us/state:nv/place:carson_city,6472,,,,,2011
2015-03-21 20:52:15.256000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"FASANO, TIMOTHY",,,,,INDEPENDENT AMERICAN,Carson City,ocd-division/country:us/state:nv/place:carson_city,196,,,,,2011
2015-03-21 20:52:15.256000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"LEHMANN, HELMUTH",,,,,INDEPENDENT,Carson City,ocd-division/country:us/state:nv/place:carson_city,349,,,,,2011
2015-03-21 20:52:15.256000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"MARSHALL, KATE",,,,,DEMOCRAT,Carson City,ocd-division/country:us/state:nv/place:carson_city,3824,,,,,2011
2015-03-21 20:52:53.427000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"AMODEI, MARK E.",,,,,REPUBLICAN,Churchill,ocd-division/country:us/state:nv/county:churchill,3002,,,,,2011
2015-03-21 20:52:53.427000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"FASANO, TIMOTHY",,,,,INDEPENDENT AMERICAN,Churchill,ocd-division/country:us/state:nv/county:churchill,171,,,,,2011
2015-03-21 20:52:53.427000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"LEHMANN, HELMUTH",,,,,INDEPENDENT,Churchill,ocd-division/country:us/state:nv/county:churchill,216,,,,,2011
2015-03-21 20:52:53.427000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"MARSHALL, KATE",,,,,DEMOCRAT,Churchill,ocd-division/country:us/state:nv/county:churchill,993,,,,,2011
2015-03-21 20:53:29.757000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"AMODEI, MARK E.",,,,,REPUBLICAN,Clark,ocd-division/country:us/state:nv/county:clark,3502,,,,,2011
2015-03-21 20:53:29.757000,nv-2011-09-13-special-general,2011-09-13 00:00:00,2011-09-13 00:00:00,general,certified,True,U.S REPRESENTATIVE IN CONGRESS,DISTRICT 2,"FASANO, TIMOTHY",,,,,INDEPENDENT AMERICAN,Clark,ocd-division/country:us/state:nv/county:clark,63,,,,,2011
