updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 103,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_103,195,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 103,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_103,78,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 103,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_103,15,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 103,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_103,25,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 103,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_103,24,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 103,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_103,42,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,120,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,226,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,242,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,110,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Alm, Vance",,,,,Democratic,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,24,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Dempsey, Brian",,,,,Democratic,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,25,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Lee, Ed",,,,,Democratic,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,18,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,U.S. Representative in Congress,District 2,"Spees, Kristen",,,,,Democratic,Precinct 105,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_105,39,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"Block, John ""Jed""",,,,,Republican,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,143,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Assembly,District 40,"O'Neill, Philip ""PK""",,,,,Republican,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,117,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Kieckhefer, Ben",,,,,Republican,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,178,,,,,2014
2015-05-11 12:25:39.558000,nv-2014-06-10-primary,2014-06-10 00:00:00,2014-06-10 00:00:00,primary,certified,False,State Senate,District 16,"Schmidt, Gary",,,,,Republican,Precinct 109,ocd-division/country:us/state:nv/place:carson_city/precinct:precinct_109,80,,,,,2014
